1210177,-2.379142602788381
1237102,-2.258236074043103
1382589,-0.704236613198276
541777,-2.115032828661741
729027,-1.645812237026799
1227724,-2.341176747586206
1197574,-2.754476822110904
1650384,-2.578468198786209
2226724,-2.379696232993731
1247579,-2.513826530725952
766498,-2.307444772345546
1048549,-2.256045356451774
1343780,-0.020497796324365
559046,-2.138053340163668
540545,-1.284140651195401
1227749,-2.973231989956896
542187,-2.732661370418719
1201453,-0.872966430008796
1521618,-3.025417653293105
1227855,-2.499961502293104
850186,-1.858180092649834
2217950,-2.548327146110614
637244,-0.8665211949344831
1042652,-1.50076511833513
1214895,-2.811562852182322
1042806,-1.802132167766457
863857,-1.555569048908045
1233081,-2.735769151062326
772101,-2.3490579011206902
19507,-2.54981148872016
1212163,-1.062284455122127
1173896,-1.887411760574712
1521356,-2.682502858793104
774916,-2.35516243754584
1221663,-2.028834185070242
1200911,-0.8291341891231061
18320,-2.717548969060469
1227877,-2.728314966583072
1228733,-3.08828748969024
1518813,-2.275352404847702
1222510,-1.825896004827586
867530,-2.540496428185549
770518,-2.405072265254515
1228475,-2.134721146372126
820860,0.188928799962519
1355282,-1.895285083803878
1262567,-2.250720403302387
1103922,-1.163980786454434
558402,-2.402603486938114
1203019,-2.4683057923047143
1516683,-2.577938101931035
1105735,-0.9984973275538792
1218747,-1.448966391206897
1520083,-2.674870084793101
755012,-2.565531808006979
773605,-2.378766318991858
1226407,-2.427843522626436
19823,-1.860387779482758
1222245,-1.654119084117243
729389,-1.453731464176245
1233273,-2.501285463781076
1516447,-1.6814212053735642
1180198,-1.527548467340848
2226157,-2.414988858586207
1196033,-2.303330483723318
777063,-2.094024031091954
703684,-1.045229724425287
1120814,-1.762296919724138
1227519,-3.001140919793104
1227761,-2.640676185836207
1228289,-2.888055393103448
1208762,-2.511738971959771
1227575,-2.394197838793103
1521485,-2.06475979168477
1076487,-2.387538721400862
1516824,-1.683555437734674
1036235,-2.848936722747845
1268194,-2.660388346079184
2223891,-2.203367935793103
720196,-1.239283582656197
771706,-2.458822004867269
1274377,-2.588844035881226
18990,-2.954110900496715
1223644,-2.5674586595862072
1181758,-0.8363021714094141
1194554,-1.106152097155173
1233500,-2.532617965627855
1227180,-2.797704238752873
2227694,-2.548222587252873
1200379,-2.388648829595197
1227874,-2.443626125043103
630403,-2.717583835603448
1522792,-2.037039118931035
743838,-2.812316669037356
21616,-2.307096809966268
774806,-2.214017541683086
1227173,-3.207312040543105
1518192,-2.752436584043104
554449,-2.285013969050493
1234849,-2.555529308931034
1522001,-2.702946084293104
2217896,-2.710686266442006
831077,-2.384646966725129
631350,-0.8313557098275861
1290713,-2.313512528659004
757046,-2.54715406167235
770842,-1.831042183899835
1195724,-2.900469337951724
1177389,-2.49487513124959
2241425,-2.452396175450928
778261,-2.603736668707924
1105934,-1.870807047970546
771641,-2.331133552708675
1193229,-0.363738661775225
532591,-2.758552807269541
2226941,-2.541888476593522
1210502,-2.476416242377463
561610,-2.607462277084638
1212305,-1.620905316570137
757178,-2.354231615662182
764245,-2.5690311222772992
19174,-2.123178457233168
651122,-0.755597200993915
1213032,-2.530337448491378
757439,-2.36806815504584
1236297,-2.554286623378704
1367209,-3.059772932501513
758256,-2.179185426156952
1311459,-2.552594269985007
1193494,-2.118772164177222
1520156,-2.454336809293104
1195778,-1.979423776289654
1210873,-2.283884504428879
1177907,-2.257338180229885
775601,-2.476297943457923
1247627,-2.489134269960211
1044531,-2.579369401252873
1210930,-1.758831668418103
1517356,-2.471059060793104
1227616,-2.86772610413793
637502,-0.833189956634483
774294,-2.217751448899835
770680,-2.196633055418103
18992,-2.480495740459771
770765,-2.187534427787356
753882,-2.388955872200643
1212109,-1.702069850173508
1228080,-2.871141452586208
1228163,-1.913428371482279
1227954,-2.229018506029946
767054,-2.545353250915833
997183,-1.375097408232759
650943,-1.399438789005428
1193774,-1.5872346796534131
21535,-2.2957888793073
2229285,-2.494596572155172
1520978,-2.049051863518104
1048631,-2.458415245835543
2228502,-1.964686034445812
779026,-2.435153299978038
1193263,-2.674487644724139
1517145,-2.018560950018103
1517613,-2.491905383518101
1228074,-2.306169035390805
1210889,-2.211942443820738
1522145,-2.97455164745977
771824,-2.088369901515805
1204234,-1.315221066521215
1044544,-2.209659800837439
683652,-0.787351043855364
695044,-3.337391526011495
1286205,-2.300591306086207
1221942,-1.910766743448276
2901884,-0.390248663522167
1208646,-1.571970342607759
1522553,-2.696601852293104
699691,-2.0031418089532
1247622,-2.463832417513609
759992,-2.264199086769977
772970,-2.46449920663351
19060,-1.417517160977012
1233854,-2.792832050308155
651786,-2.7703193511040523
1212184,-1.9063401682058192
2230022,-1.8824215597729888
1522851,-2.731097328293104
1195426,-0.625585903884872
1518034,-2.262229163293103
1517187,-1.884521350512452
756399,-2.468195998468801
19054,-2.794316631616379
19487,-3.064983261324365
727111,-0.912028598497536
1518593,-3.01951728170977
1227840,-2.554266598936782
772308,-2.363542991552987
849251,-2.786959343714422
1195729,-1.8793311489904032
1044381,-1.9296654686945824
1218672,-2.606609873786208
542399,-2.336969942538645
1278519,-2.951582948293105
562612,-1.613885053793104
1193463,-2.08337115689272
542064,-2.267552622758621
1222018,-2.212638574704433
1201808,-2.439029281344912
760033,-2.568036078607674
1197899,-0.241290910008132
757703,-2.330047030323618
1522829,-2.318849670681035
557447,-2.4517698205172422
744084,-1.599134833866538
1666963,-3.083515488293105
1297726,-2.638952406077588
771142,-2.20533741269636
1221788,-2.336669708473819
1517363,-2.016780199931034
1217765,-2.538038600126438
696630,-2.515914316357367
1043996,-2.531362042793103
758445,-2.437080907374589
1218247,-2.139873942586207
1193478,-1.094435396847291
22533,-2.575261859357367
1218544,-2.355366048793103
770881,-2.285951375123153
772182,-2.132378634688697
558986,-2.38528582087934
697820,-2.632436916459771
694915,-2.686839492793105
1182751,-2.4715356835742712
2217598,-2.314380742351098
1228797,-2.471793944085457
731668,-2.040534030195402
19224,-2.666855457993731
1329093,-2.28711076504105
1032694,-2.454866034193606
1518514,-2.779711638959772
23718,-2.503370961169302
1228618,-2.039568073086207
1049271,-2.855768193293104
1044300,-2.129486689051725
21635,-2.40627627899274
1520158,-2.4089715162931062
1247686,-2.593682137907736
1638973,-1.535797453586207
770859,-1.173627785574712
1103771,-2.607254220685551
18870,-1.744743971061009
776829,-2.482193770103923
41963,-2.690571843793105
1233415,-2.495950849827587
2227745,-2.5025723533908053
850531,-1.886089394741379
2227822,-1.620308392984085
2228910,-1.870919334199507
1173820,-1.692646512230911
560883,-2.49599062684729
1194882,-2.847857914730433
759967,-2.501449701099584
1520467,-1.8770781539310344
818613,-1.663995195964439
2228426,-2.057101295303321
556391,-1.049723959408868
651406,-0.6857915718260811
560306,-2.562396832532634
780872,-2.5766231032163383
1236005,-2.731388389468123
1234827,-2.52683769369325
2226471,-2.238623016588669
770554,-1.544738684324713
1199926,-2.512663316112853
757903,-1.493347382327587
1221830,-2.46693785866174
2233226,-2.757420409245689
1200010,-2.456715909703803
1218266,-2.927937594939656
766616,-2.405108793274914
1272796,-2.567296566293104
760023,-2.524671430526054
1218815,-2.833982616077585
1517402,-1.869005865931034
1233090,-1.110220350335631
19045,-1.476176074492338
1106150,-1.884282891086206
2240013,-2.37643731390282
1235162,-2.365845859926854
756893,-2.216430144885057
1517679,-2.767332972293104
1193890,-2.15405594589272
1233094,-2.425988331293104
1214341,-1.3664687102904791
1517761,-2.338383016431035
655140,-0.214754278682949
778493,-2.449196162409004
1519543,-2.110339325431036
759656,-2.50753517756445
1215068,-0.515109434612068
1518490,-1.887934083518104
1194144,-0.918051298376932
766510,-2.355787432240432
771360,-2.513795895019704
19213,-1.223353110123153
770412,-2.518295824482759
15282,-1.980940143836209
1101152,-2.260454868699713
728301,-1.521583871025355
558892,-2.14577806036638
1222576,-2.121431518792223
761556,-1.371771057988506
1201658,-2.178472947490557
1218209,-2.058466937793105
2232382,-1.993050189750957
1227926,-2.68744418641954
1234487,-1.853411711992337
1235597,-1.722943184033936
1521496,-2.256004151518105
558201,-1.89557797270348
1218788,-2.424479820125084
560911,-2.64302153366499
555498,-2.755539548724138
1228330,-2.404169648656057
558651,-2.457532997148542
766470,-2.423801950172413
19488,-2.512518440493732
773432,-2.200009907256718
1182654,-1.9847256382317024
1222064,-2.512792614114943
770905,-1.83393685988767
1210812,-1.65504466412069
2220589,-2.522038682770604
1223013,-1.941785393646552
1227712,-2.468077104086208
39440,-2.298020989293104
1522301,-1.899153369518102
1048458,-2.285699286671086
778282,-2.066260385442022
1227302,-2.8680120311417623
758211,-1.407565789971264
768606,-2.324438292049809
764870,-1.845636284850457
1518782,-1.688610088681034
1048574,-1.716722510364817
560912,-2.829841324523327
754649,-1.689708042543104
766531,-2.405741291199317
1205048,-1.383934069167917
733680,-2.474925297635189
1518884,-2.428504817293105
1218309,-2.971871034793103
1195414,-1.444627570532337
1225171,-1.976059898159688
683668,-0.811644937605365
1210269,-1.69313564387931
1221189,-3.257102638636015
1078286,-1.889391043857759
1224833,-2.8105339522931043
1222244,-1.122459494607279
1254079,-2.385774121494252
1221712,-1.037204460158045
1227160,-2.7972482065862083
1345521,-2.910886832133092
729033,-1.264149190293021
1076214,-2.321222350012931
1226446,-2.55743831204747
1196770,-0.5433982251834191
554839,-1.87188020599138
2228987,-2.108241384756593
774791,-2.078402341087848
706246,-3.183862937934482
758293,-2.126687164490284
721172,-2.11867546354218
1044277,-2.9099531719551632
532650,-2.789052985242042
1221913,-2.614395562588819
1522815,-2.374000890018105
729824,-0.157003992332843
1200531,-0.571795802765338
1201950,-2.195744226017241
1104505,-1.7678146262074712
867667,-1.736244868111658
2230028,-2.875573709146551
1522554,-2.421252679793105
1374903,-2.332704721361161
1521595,-1.91887824217912
1196077,-0.726312614824393
1223358,-1.880051983933401
1649939,-1.940927779626437
1228293,-2.183985031179151
545769,-1.631063862293103
579071,-2.713318692988506
766468,-2.453709478831418
573229,-2.299812097095492
1274811,-2.447270973689655
1182615,-1.436688239475263
1048461,-1.941679264516284
17876,-2.022084184901477
1221792,-1.656682449209769
1173263,-2.290264262766458
1233368,-1.835961432446634
770900,-1.821528739255485
1211169,-2.053350340183849
1192289,-1.510233351738505
759748,-2.101562545670828
1234332,-2.551169521188748
778885,-1.965165646091954
1204184,-1.68034827928603
616160,-1.086898202044334
1180142,-0.968526176586208
1214191,-2.521987856857367
1032752,-2.266239073308189
1218143,-2.4270500055431032
573318,-0.7885829094763721
754076,-1.707378147397373
1516248,-2.3317672370977
2210750,-1.59128216091954
1219299,-2.282597779793104
1204173,-0.544532671470054
1228678,-2.317134364793104
2233123,-1.911744296757003
684803,-2.85663138382283
690617,-2.048751003942768
1182674,-2.327273728215654
559604,-0.892811297535921
1346226,-2.652405278306357
1221274,-3.050899240444504
1214390,-1.7685085167196002
1036400,-2.950930368685345
775298,-2.166163214792693
22213,-2.498980624126437
1195006,-2.274091620699637
861478,-2.540446428774924
706248,-2.752354378787357
1227930,-2.796751835252873
1228000,-2.49437340084117
1203956,-1.041971005735026
1227572,-2.476970103336207
1204299,-2.326703064045977
17445,-2.220856379347291
1522194,-1.172503775043104
1180441,0.259015315543766
1522193,-2.376886704018103
1516574,-2.198747393293102
1189894,-2.834619458793103
560917,-2.487269709451091
1200751,-2.288084367355202
735626,-2.125954738071667
1218651,-2.53692582136116
1227223,-2.224869395896552
1221227,-1.630569634339079
546798,-0.840291030586207
19502,-3.332654179396551
771092,-2.536803308541255
1211939,-2.514432849472246
18554,-2.749166153002953
1222044,-1.789078247569786
559195,-2.099794565692593
1247679,-2.70979872000233
1177025,-2.462854416041255
1196709,0.414401050338441
769474,-2.29930241940271
1204766,-1.641292747263957
1211470,-2.453935854689654
1043484,-2.447887774293105
558968,-1.230662038112102
1202382,-0.7294621018020021
643670,-0.724595617501368
705288,-2.458433042012932
771061,-2.186021626013957
1190924,-1.600250110977011
19314,-2.760727641488006
776269,-1.969868105968802
2230458,-2.106068076996369
1399724,-1.430634494586207
1228205,-2.6781583037931043
745107,-3.1185331772355
1221366,-1.792433630070243
1275931,-2.762196335086207
1228499,-1.9142115561590032
1247595,-2.463294266679928
2222873,-2.317402992752873
1200431,-2.674138433002873
653429,-1.9032996476436792
556632,-2.624391536772987
1227378,-2.495050769126437
1523324,-2.507411429293104
1522791,-2.913664076793104
1215056,-2.157960226240422
1197208,-2.530038271071761
1247615,-2.552159452041742
2217716,-2.549959368032915
764613,-2.516110434279849
510570,-1.726377317086206
1214549,-2.610039494214559
1203724,-2.211008918617241
862748,-1.503426578103449
1048457,-2.171155513399646
1197780,-2.434629455070838
1196143,-1.785333562277163
19882,-2.216731743156814
1192277,-0.7939005556609201
1191373,-1.003731672634483
757199,-2.503374487063219
1177395,-2.312346233624589
1045984,-2.228021266476569
1048672,-2.548967165724137
1385844,-2.555761358694583
1194843,-2.28748378156544
757236,-2.353032277969875
1226784,-2.617230367516932
690556,-2.369455040793103
1233975,-2.521525503043102
532537,-2.478970691126436
19122,-3.103148711994003
780308,-2.482414127407225
1227467,-2.761942332211208
1176503,-1.340404621824712
1223238,-2.559307303919539
1247706,-2.500125801434571
1302395,-2.538975051007437
1203335,-1.676688635316092
1045744,-1.534255570086208
616555,-0.6944213352664581
1197034,-0.773073574215516
648164,-0.7641183168853071
770725,-2.421747311619337
1517646,-2.616402962518104
1521466,-2.73140718395977
1227754,-2.653353716836207
1199960,-1.118102101933953
759559,-2.440436320657987
1192441,-2.226077319311577
1194593,-2.539972025227833
759934,-2.345460683877478
1234758,-1.50247238167433
1046905,-2.959469016604773
1048447,-2.5009732541688763
1212395,-1.871118589793103
1202031,-1.594443959326024
775171,-2.371292841926313
1521849,-1.8737358620402311
1213628,-0.9345771457266012
19304,-2.51137541658464
23928,-1.581327482311913
1516338,-2.569007454293105
623924,-0.860290159827586
