job_157_Ni_fe_-1.031_n4_generated_crystals_cif__gen_0,-0.9739506840705872
job_043_Mn_fe_-1.340_n4_generated_crystals_cif__gen_3,-2.0343403816223145
job_212_Cr_fe_-1.473_n4_generated_crystals_cif__gen_3,-2.209064722061157
job_051_Co_fe_-1.402_n4_generated_crystals_cif__gen_1,-1.4988126754760742
job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_3,-2.1943607330322266
job_190_Mn_fe_-0.838_n4_generated_crystals_cif__gen_1,-2.0107338428497314
job_027_Ti_fe_-1.340_n4_generated_crystals_cif__gen_0,-3.213128566741944
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_3,-2.035506010055542
job_021_Mg_fe_-1.413_n4_generated_crystals_cif__gen_0,-2.3071906566619877
job_031_Al_fe_-1.055_n4_generated_crystals_cif__gen_0,-3.0106351375579834
job_243_Al_fe_-1.012_n4_generated_crystals_cif__gen_2,-3.132365226745605
job_017_Mn_fe_-1.234_n4_generated_crystals_cif__gen_0,-2.0187184810638428
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_1,-2.012666940689087
job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_3,-3.122195243835449
job_002_Ni_fe_-1.402_n4_generated_crystals_cif__gen_0,-1.0407291650772097
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_1,-2.21074652671814
job_034_Co_fe_-1.009_n4_generated_crystals_cif__gen_1,-1.457131028175354
job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_2,-2.209388256072998
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_0,-2.2316524982452397
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_2,-1.0705647468566897
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_2,-1.9988868236541748
job_158_Co_fe_-1.333_n4_generated_crystals_cif__gen_1,-1.5012763738632202
job_221_Ti_fe_-1.143_n4_generated_crystals_cif__gen_1,-3.2176730632781982
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_1,-1.0385584831237793
job_232_Mn_fe_-1.004_n4_generated_crystals_cif__gen_2,-1.8914794921875
job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_0,-2.036665916442871
job_112_Cr_fe_-1.215_n4_generated_crystals_cif__gen_0,-2.210746049880981
job_017_Mn_fe_-1.234_n4_generated_crystals_cif__gen_2,-2.008680820465088
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_2,-1.0160249471664429
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_1,-2.0261118412017822
job_024_Mg_fe_-0.880_n4_generated_crystals_cif__gen_0,-2.180685520172119
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_2,-2.159709215164185
job_091_Ni_fe_-1.314_n4_generated_crystals_cif__gen_0,-1.0840331315994265
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_2,-1.9118714332580569
job_082_Co_fe_-0.885_n4_generated_crystals_cif__gen_0,-1.4394774436950684
job_041_Ni_fe_-1.021_n4_generated_crystals_cif__gen_1,-1.024953842163086
job_011_Mg_fe_-1.305_n4_generated_crystals_cif__gen_2,-2.2273149490356445
job_211_Ti_fe_-1.424_n4_generated_crystals_cif__gen_2,-3.223515510559082
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_2,-2.203239917755127
job_071_Ti_fe_-0.887_n4_generated_crystals_cif__gen_3,-3.2245068550109863
job_032_Co_fe_-1.386_n4_generated_crystals_cif__gen_2,-1.4285393953323364
job_242_Ti_fe_-1.214_n4_generated_crystals_cif__gen_0,-3.160521984100342
job_241_Co_fe_-1.145_n4_generated_crystals_cif__gen_2,-1.3559165000915527
job_030_Mn_fe_-1.234_n4_generated_crystals_cif__gen_3,-1.9887442588806152
job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_3,-2.151050090789795
job_028_Co_fe_-0.810_n4_generated_crystals_cif__gen_3,-1.5238240957260132
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_3,-2.2156307697296143
job_081_Al_fe_-1.486_n4_generated_crystals_cif__gen_3,-3.1494154930114746
job_093_Ni_fe_-0.850_n4_generated_crystals_cif__gen_3,-1.0917706489562988
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_0,-1.9254555702209477
job_025_Co_fe_-1.096_n4_generated_crystals_cif__gen_2,-1.4236335754394531
job_051_Co_fe_-1.402_n4_generated_crystals_cif__gen_0,-1.4711841344833374
job_160_Ti_fe_-1.290_n4_generated_crystals_cif__gen_3,-3.1702780723571777
job_121_Ni_fe_-1.367_n4_generated_crystals_cif__gen_0,-1.0635491609573364
job_232_Mn_fe_-1.004_n4_generated_crystals_cif__gen_1,-2.0107791423797607
job_237_Co_fe_-1.198_n4_generated_crystals_cif__gen_0,-1.3146519660949707
job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_2,-0.9974856376647948
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_0,-1.9899033308029173
job_112_Cr_fe_-1.215_n4_generated_crystals_cif__gen_1,-2.181520700454712
job_228_Ti_fe_-0.950_n4_generated_crystals_cif__gen_0,-3.1708168983459477
job_164_Mn_fe_-1.449_n4_generated_crystals_cif__gen_2,-1.9216485023498533
job_183_Ti_fe_-1.203_n4_generated_crystals_cif__gen_3,-3.170330762863159
job_209_Ti_fe_-0.932_n4_generated_crystals_cif__gen_1,-3.172770738601685
job_160_Ti_fe_-1.290_n4_generated_crystals_cif__gen_2,-3.230051755905152
job_013_Cr_fe_-1.388_n4_generated_crystals_cif__gen_2,-2.179424524307251
job_225_Co_fe_-1.375_n4_generated_crystals_cif__gen_2,-1.4942165613174438
job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_2,-3.154282331466675
job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_1,-2.0094380378723145
job_156_Co_fe_-0.846_n4_generated_crystals_cif__gen_1,-1.524195432662964
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_3,-1.0219249725341797
job_164_Mn_fe_-1.449_n4_generated_crystals_cif__gen_1,-1.9572625160217283
job_165_Ni_fe_-1.146_n4_generated_crystals_cif__gen_2,-1.0306735038757324
job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_0,-3.166663885116577
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_3,-1.448652267456055
job_124_Ni_fe_-0.888_n4_generated_crystals_cif__gen_0,-1.028308391571045
job_184_Co_fe_-1.469_n4_generated_crystals_cif__gen_0,-1.350908875465393
job_184_Co_fe_-1.469_n4_generated_crystals_cif__gen_2,-1.4096026420593262
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_0,-2.1932477951049805
job_235_Ti_fe_-0.842_n4_generated_crystals_cif__gen_1,-3.173351526260376
job_243_Al_fe_-1.012_n4_generated_crystals_cif__gen_1,-2.765770673751831
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_1,-1.0402337312698364
job_088_Cr_fe_-1.127_n4_generated_crystals_cif__gen_3,-2.148867130279541
job_185_Co_fe_-0.960_n4_generated_crystals_cif__gen_3,-1.5024162530899048
job_042_Cr_fe_-0.962_n4_generated_crystals_cif__gen_1,-2.156160831451416
job_045_Al_fe_-1.313_n4_generated_crystals_cif__gen_1,-2.9452714920043945
job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_3,-2.1625735759735107
job_082_Co_fe_-0.885_n4_generated_crystals_cif__gen_1,-1.3977574110031128
job_002_Ni_fe_-1.402_n4_generated_crystals_cif__gen_3,-1.0625159740447998
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,-2.022401571273804
job_238_Ti_fe_-0.855_n4_generated_crystals_cif__gen_3,-3.2075507640838623
job_122_Al_fe_-1.402_n4_generated_crystals_cif__gen_1,-3.153981924057007
job_169_Al_fe_-0.916_n4_generated_crystals_cif__gen_3,-2.881225109100342
job_119_Ti_fe_-1.262_n4_generated_crystals_cif__gen_1,-3.220386028289795
job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_0,-1.0674479007720947
job_066_Mn_fe_-1.023_n4_generated_crystals_cif__gen_2,-1.9932122230529783
job_054_Al_fe_-0.872_n4_generated_crystals_cif__gen_2,-3.1348016262054443
job_166_Ni_fe_-0.847_n4_generated_crystals_cif__gen_3,-1.0118584632873535
job_018_Co_fe_-0.907_n4_generated_crystals_cif__gen_0,-1.4637501239776611
job_017_Mn_fe_-1.234_n4_generated_crystals_cif__gen_3,-1.9223705530166624
job_029_Cr_fe_-1.337_n4_generated_crystals_cif__gen_3,-2.181931734085083
job_067_Mg_fe_-0.974_n4_generated_crystals_cif__gen_1,-2.1713287830352783
job_220_Cr_fe_-1.305_n4_generated_crystals_cif__gen_0,-2.215806245803833
job_027_Ti_fe_-1.340_n4_generated_crystals_cif__gen_2,-3.208082675933838
job_005_Al_fe_-1.478_n4_generated_crystals_cif__gen_2,-3.0411131381988525
job_084_Ni_fe_-1.459_n4_generated_crystals_cif__gen_0,-1.056497573852539
job_155_Mg_fe_-1.104_n4_generated_crystals_cif__gen_3,-2.2088632583618164
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_1,-2.018841505050659
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_0,-0.9382359385490416
job_151_Al_fe_-1.416_n4_generated_crystals_cif__gen_1,-3.069370985031128
job_172_Mn_fe_-1.032_n4_generated_crystals_cif__gen_1,-2.029231548309326
job_141_Co_fe_-1.348_n4_generated_crystals_cif__gen_1,-1.3483400344848633
job_032_Co_fe_-1.386_n4_generated_crystals_cif__gen_3,-1.5119526386260986
job_177_Ni_fe_-1.309_n4_generated_crystals_cif__gen_1,-0.9759045243263244
job_114_Al_fe_-1.252_n4_generated_crystals_cif__gen_0,-2.883883237838745
job_211_Ti_fe_-1.424_n4_generated_crystals_cif__gen_0,-3.217421293258667
job_031_Al_fe_-1.055_n4_generated_crystals_cif__gen_1,-3.118929386138916
job_011_Mg_fe_-1.305_n4_generated_crystals_cif__gen_0,-2.179306745529175
job_235_Ti_fe_-0.842_n4_generated_crystals_cif__gen_3,-3.168898582458496
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_0,-0.953837513923645
job_116_Ti_fe_-1.462_n4_generated_crystals_cif__gen_2,-3.1807634830474854
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_2,-2.003902673721313
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_3,-2.135138750076294
job_108_Ni_fe_-1.123_n4_generated_crystals_cif__gen_3,-1.051612377166748
job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_1,-1.4644300937652588
job_178_Mg_fe_-1.353_n4_generated_crystals_cif__gen_1,-2.1866466999053955
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_2,-2.175285577774048
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_3,-1.4301226139068604
job_219_Co_fe_-0.895_n4_generated_crystals_cif__gen_1,-1.4388465881347656
job_004_Mg_fe_-1.439_n4_generated_crystals_cif__gen_1,-2.100620985031128
job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_2,-2.03523588180542
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_2,-1.5128765106201172
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_3,-2.015132188796997
job_242_Ti_fe_-1.214_n4_generated_crystals_cif__gen_2,-3.1991236209869385
job_131_Al_fe_-1.160_n4_generated_crystals_cif__gen_2,-2.906257390975952
job_033_Co_fe_-1.353_n4_generated_crystals_cif__gen_2,-1.4434622526168823
job_108_Ni_fe_-1.123_n4_generated_crystals_cif__gen_2,-1.018135905265808
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_0,-2.192210912704468
job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_3,-1.0573275089263916
job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_0,-3.1223461627960205
job_038_Ni_fe_-1.176_n4_generated_crystals_cif__gen_0,-1.0522937774658203
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_3,-3.2389488220214844
job_083_Cr_fe_-0.935_n4_generated_crystals_cif__gen_2,-2.139615058898926
job_013_Cr_fe_-1.388_n4_generated_crystals_cif__gen_1,-2.229992151260376
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_2,-2.2411439418792725
job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_0,-1.927563428878784
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_0,-1.4278587102890017
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_2,-2.0675125122070312
job_061_Mn_fe_-1.231_n4_generated_crystals_cif__gen_0,-2.01950740814209
job_030_Mn_fe_-1.234_n4_generated_crystals_cif__gen_1,-1.9320378303527832
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_0,-2.2054734230041504
job_036_Mg_fe_-1.056_n4_generated_crystals_cif__gen_1,-2.262425184249878
job_128_Mg_fe_-0.915_n4_generated_crystals_cif__gen_2,-2.163269519805908
job_028_Co_fe_-0.810_n4_generated_crystals_cif__gen_0,-1.4401788711547852
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_0,-2.003242492675781
job_121_Ni_fe_-1.367_n4_generated_crystals_cif__gen_3,-1.07256817817688
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_3,-2.013846635818481
job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_3,-2.018496513366699
job_091_Ni_fe_-1.314_n4_generated_crystals_cif__gen_1,-1.053576946258545
job_090_Al_fe_-0.837_n4_generated_crystals_cif__gen_3,-3.158353090286255
job_034_Co_fe_-1.009_n4_generated_crystals_cif__gen_3,-1.45408034324646
job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_1,-3.2199926376342773
job_046_Ni_fe_-0.861_n4_generated_crystals_cif__gen_1,-1.056857347488403
job_170_Ti_fe_-1.288_n4_generated_crystals_cif__gen_3,-3.183655023574829
job_236_Ti_fe_-1.031_n4_generated_crystals_cif__gen_1,-3.218061923980713
job_015_Ni_fe_-1.349_n4_generated_crystals_cif__gen_1,-1.04986572265625
job_000_Ti_fe_-1.422_n4_generated_crystals_cif__gen_0,-3.170725584030152
job_246_Al_fe_-1.026_n4_generated_crystals_cif__gen_2,-2.986004590988159
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_1,-1.9411338567733765
job_151_Al_fe_-1.416_n4_generated_crystals_cif__gen_0,-3.161771535873413
job_222_Ti_fe_-0.813_n4_generated_crystals_cif__gen_3,-3.177081823348999
job_185_Co_fe_-0.960_n4_generated_crystals_cif__gen_2,-1.4677742719650269
job_246_Al_fe_-1.026_n4_generated_crystals_cif__gen_0,-2.729271650314331
job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_3,-3.1556925773620605
job_025_Co_fe_-1.096_n4_generated_crystals_cif__gen_3,-1.3599703311920166
job_046_Ni_fe_-0.861_n4_generated_crystals_cif__gen_0,-0.9966152906417848
job_168_Co_fe_-1.301_n4_generated_crystals_cif__gen_3,-1.4167627096176147
job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_0,-1.0637495517730713
job_035_Ti_fe_-1.046_n4_generated_crystals_cif__gen_0,-3.1796257495880127
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_0,-2.122122287750244
job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_0,-0.98110032081604
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_0,-2.0049145221710205
job_009_Ti_fe_-1.009_n4_generated_crystals_cif__gen_1,-3.1638171672821045
job_109_Ti_fe_-0.845_n4_generated_crystals_cif__gen_1,-3.188997983932495
job_140_Al_fe_-1.392_n4_generated_crystals_cif__gen_1,-3.1453235149383545
job_057_Mn_fe_-0.971_n4_generated_crystals_cif__gen_1,-2.0010862350463867
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_1,-2.023439645767212
job_119_Ti_fe_-1.262_n4_generated_crystals_cif__gen_3,-3.179781913757324
job_221_Ti_fe_-1.143_n4_generated_crystals_cif__gen_0,-3.210970163345337
job_161_Co_fe_-0.850_n4_generated_crystals_cif__gen_0,-1.4286627769470217
job_166_Ni_fe_-0.847_n4_generated_crystals_cif__gen_0,-0.9668550491333008
job_107_Co_fe_-1.032_n4_generated_crystals_cif__gen_0,-1.408832311630249
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_3,-2.0083227157592773
job_179_Co_fe_-1.357_n4_generated_crystals_cif__gen_0,-1.401219129562378
job_068_Cr_fe_-1.051_n4_generated_crystals_cif__gen_1,-2.1796183586120605
job_023_Co_fe_-0.919_n4_generated_crystals_cif__gen_2,-1.4567465782165527
job_116_Ti_fe_-1.462_n4_generated_crystals_cif__gen_3,-3.225926160812378
job_020_Mn_fe_-0.989_n4_generated_crystals_cif__gen_0,-2.0219147205352783
job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_1,-1.0636080503463743
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_3,-2.196943044662476
job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_1,-0.9687165021896362
job_043_Mn_fe_-1.340_n4_generated_crystals_cif__gen_1,-2.03938102722168
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_0,-1.8770301342010496
job_190_Mn_fe_-0.838_n4_generated_crystals_cif__gen_2,-1.9161067008972168
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_2,-0.963112771511078
job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_3,-2.1561551094055176
job_232_Mn_fe_-1.004_n4_generated_crystals_cif__gen_3,-1.9042694568634035
job_111_Ni_fe_-0.951_n4_generated_crystals_cif__gen_1,-1.0768396854400637
job_235_Ti_fe_-0.842_n4_generated_crystals_cif__gen_0,-3.1692957878112797
job_112_Cr_fe_-1.215_n4_generated_crystals_cif__gen_2,-2.2128608226776123
job_059_Ti_fe_-1.388_n4_generated_crystals_cif__gen_2,-3.177144765853882
job_049_Al_fe_-1.223_n4_generated_crystals_cif__gen_1,-3.1590735912323
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_1,-0.9629971981048584
job_211_Ti_fe_-1.424_n4_generated_crystals_cif__gen_3,-3.170560121536255
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_3,-2.1547746658325195
job_135_Co_fe_-0.851_n4_generated_crystals_cif__gen_1,-1.5070674419403076
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_3,-2.1577799320220947
job_245_Al_fe_-1.035_n4_generated_crystals_cif__gen_3,-2.941917896270752
job_228_Ti_fe_-0.950_n4_generated_crystals_cif__gen_1,-3.1674187183380127
job_056_Ni_fe_-1.143_n4_generated_crystals_cif__gen_3,-0.9739118814468384
job_055_Al_fe_-1.247_n4_generated_crystals_cif__gen_2,-3.1589367389678955
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_2,-2.234515428543091
job_009_Ti_fe_-1.009_n4_generated_crystals_cif__gen_3,-3.144485712051392
job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_3,-2.0107548236846924
job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_0,-1.0517443418502808
job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_0,-1.9178762435913088
job_012_Cr_fe_-1.495_n4_generated_crystals_cif__gen_0,-2.18317985534668
job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_3,-0.8788166642189026
job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_0,-1.9121254682540891
job_213_Al_fe_-1.344_n4_generated_crystals_cif__gen_1,-3.1154184341430664
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_2,-1.0326850414276123
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_0,-2.136093616485596
job_137_Al_fe_-1.012_n4_generated_crystals_cif__gen_1,-2.91833758354187
job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_1,-3.1783907413482666
job_061_Mn_fe_-1.231_n4_generated_crystals_cif__gen_2,-2.0183801651000977
job_049_Al_fe_-1.223_n4_generated_crystals_cif__gen_3,-3.159355401992798
job_220_Cr_fe_-1.305_n4_generated_crystals_cif__gen_1,-2.181419849395752
job_108_Ni_fe_-1.123_n4_generated_crystals_cif__gen_0,-1.0719245672225952
job_045_Al_fe_-1.313_n4_generated_crystals_cif__gen_0,-3.163241386413574
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_3,-1.031505107879639
job_070_Ni_fe_-1.182_n4_generated_crystals_cif__gen_1,-1.0509977340698242
job_024_Mg_fe_-0.880_n4_generated_crystals_cif__gen_3,-2.004354953765869
job_191_Ti_fe_-0.867_n4_generated_crystals_cif__gen_1,-3.196074724197388
job_087_Cr_fe_-1.452_n4_generated_crystals_cif__gen_2,-2.19195294380188
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_3,-1.9902012348175049
job_008_Mg_fe_-1.361_n4_generated_crystals_cif__gen_1,-2.1996724605560303
job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_3,-1.9803466796875
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_2,-3.1700239181518555
job_132_Ni_fe_-0.895_n4_generated_crystals_cif__gen_1,-1.0019932985305786
job_237_Co_fe_-1.198_n4_generated_crystals_cif__gen_3,-1.4116817712783811
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_1,-1.359947681427002
job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_1,-2.244051933288574
job_223_Mg_fe_-1.268_n4_generated_crystals_cif__gen_1,-2.228058099746704
job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_3,-1.945816159248352
job_038_Ni_fe_-1.176_n4_generated_crystals_cif__gen_1,-0.9855294227600098
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_2,-1.4843320846557615
job_112_Cr_fe_-1.215_n4_generated_crystals_cif__gen_3,-2.181488037109375
job_165_Ni_fe_-1.146_n4_generated_crystals_cif__gen_0,-1.0661312341690063
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_3,-1.9345104694366453
job_144_Co_fe_-1.460_n4_generated_crystals_cif__gen_0,-1.4710986614227295
job_135_Co_fe_-0.851_n4_generated_crystals_cif__gen_2,-1.4554414749145508
job_001_Ti_fe_-1.307_n4_generated_crystals_cif__gen_3,-3.079101085662842
job_019_Mg_fe_-1.315_n4_generated_crystals_cif__gen_0,-1.7464520931243896
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_2,-2.0267858505249023
